,product_group,confidence,support,lift
1089,"frozenset({32476192.0, 32078802.0, 32078970.0}),frozenset({32078795.0, 32078935.0})",0.9411764705882352,0.001058411060395581,161.67914438502672
2094,"frozenset({36298122.0, 36298395.0}),frozenset({36298353.0})",0.9411764705882352,0.001058411060395581,177.84705882352938
926,"frozenset({32476192.0, 32079082.0, 32078795.0, 32078970.0}),frozenset({32079103.0})",0.9411764705882352,0.001058411060395581,71.49630505468518
3608,"frozenset({31618321.0, 31618083.0}),frozenset({34129942.0})",0.9411764705882352,0.001058411060395581,83.203302373581
1081,"frozenset({32476192.0, 32078802.0, 32078795.0, 32078970.0}),frozenset({32078935.0})",0.9411764705882352,0.001058411060395581,73.33899332929047
2105,"frozenset({36298122.0, 36298395.0}),frozenset({36298353.0, 36298381.0})",0.9411764705882352,0.001058411060395581,245.30628803245432
2823,"frozenset({32078802.0, 32078795.0, 32079103.0}),frozenset({32078935.0})",0.9411764705882352,0.002116822120791162,73.33899332929047
1455,"frozenset({31618321.0, 31618475.0, 32988382.0}),frozenset({31618405.0})",0.9411764705882352,0.001058411060395581,86.75466284074605
1785,"frozenset({32078935.0, 32078830.0, 32079103.0}),frozenset({32079082.0})",0.9411764705882352,0.001058411060395581,76.49335863377608
3197,"frozenset({32078802.0, 32078795.0, 32842551.0}),frozenset({32079103.0, 32078935.0})",0.9411764705882352,0.001058411060395581,111.15441176470587
1736,"frozenset({32079082.0, 32078830.0, 32842551.0}),frozenset({32079103.0})",0.9411764705882352,0.001058411060395581,71.49630505468518
1023,"frozenset({32476192.0, 32078802.0, 32078795.0, 32079103.0}),frozenset({32078935.0})",0.9411764705882352,0.001058411060395581,73.33899332929047
1798,"frozenset({32078935.0, 32078830.0, 32079103.0}),frozenset({32078795.0})",0.9411764705882352,0.001058411060395581,108.6088908845981
3596,"frozenset({31618083.0, 31618475.0}),frozenset({34129942.0})",0.9411764705882352,0.001058411060395581,83.203302373581
1066,"frozenset({32476192.0, 32078802.0, 32078970.0}),frozenset({32078935.0})",0.9411764705882352,0.001058411060395581,73.33899332929047
1181,"frozenset({32990853.0}),frozenset({32990860.0})",0.9411764705882352,0.001058411060395581,618.5984654731458
2842,"frozenset({32078802.0, 32078970.0}),frozenset({32078935.0})",0.9393939393939394,0.0020506714295164385,73.20009372071229
2837,"frozenset({32078802.0, 32078970.0}),frozenset({32078795.0})",0.9393939393939394,0.0020506714295164385,108.40319222761971
1620,"frozenset({32078935.0, 32842551.0}),frozenset({32079103.0})",0.9375000000000001,0.0039690414764834295,71.21702261306534
3639,"frozenset({35147973.0}),frozenset({35761131.0})",0.9375000000000001,0.0019845207382417148,329.5857558139535
