,product_group,confidence,support,lift
778,"frozenset({32078970.0, 32078795.0}),frozenset({32476192.0, 32079103.0, 32078935.0})",0.36,0.0011907124429450288,247.3690909090909
2627,"frozenset({31618321.0, 32988396.0, 31618405.0}),frozenset({31618300.0, 32988382.0, 34129942.0})",0.8148148148148149,0.001455315208043924,246.35111111111112
2646,"frozenset({31618300.0, 32988382.0, 34129942.0}),frozenset({31618321.0, 32988396.0, 31618405.0})",0.44,0.001455315208043924,246.35111111111112
1001,"frozenset({32078802.0, 32078795.0}),frozenset({32476192.0, 32078935.0})",0.43902439024390244,0.0011907124429450288,245.8048780487805
1000,"frozenset({32476192.0, 32078935.0}),frozenset({32078802.0, 32078795.0})",0.6666666666666666,0.0011907124429450288,245.80487804878047
2104,"frozenset({36298353.0, 36298381.0}),frozenset({36298122.0, 36298395.0})",0.27586206896551724,0.001058411060395581,245.30628803245435
2105,"frozenset({36298122.0, 36298395.0}),frozenset({36298353.0, 36298381.0})",0.9411764705882352,0.001058411060395581,245.30628803245432
2641,"frozenset({32988396.0, 32988382.0, 34129942.0}),frozenset({31618321.0, 31618300.0, 31618405.0})",0.7096774193548387,0.001455315208043924,243.8225806451613
2652,"frozenset({31618321.0, 32988396.0}),frozenset({32988382.0, 31618300.0, 31618405.0, 34129942.0})",0.7096774193548387,0.001455315208043924,243.8225806451613
2128,"frozenset({35156121.0}),frozenset({35156163.0})",0.5161290322580645,0.001058411060395581,243.82258064516128
2621,"frozenset({32988382.0, 31618300.0, 31618405.0, 34129942.0}),frozenset({31618321.0, 32988396.0})",0.5,0.001455315208043924,243.82258064516128
2129,"frozenset({35156163.0}),frozenset({35156121.0})",0.5,0.001058411060395581,243.82258064516128
2632,"frozenset({31618321.0, 31618300.0, 31618405.0}),frozenset({32988396.0, 32988382.0, 34129942.0})",0.5,0.001455315208043924,243.82258064516128
1164,"frozenset({33883955.0}),frozenset({34130894.0})",0.5777777777777778,0.0017199179731428194,242.61851851851856
1165,"frozenset({34130894.0}),frozenset({33883955.0})",0.7222222222222222,0.0017199179731428194,242.61851851851853
2626,"frozenset({31618321.0, 31618300.0, 32988382.0, 34129942.0}),frozenset({32988396.0, 31618405.0})",0.7857142857142857,0.001455315208043924,242.4008746355685
2647,"frozenset({32988396.0, 31618405.0}),frozenset({31618321.0, 31618300.0, 32988382.0, 34129942.0})",0.4489795918367347,0.001455315208043924,242.4008746355685
1877,"frozenset({31047450.0}),frozenset({31047401.0})",0.3846153846153846,0.0013230138254944764,242.25961538461536
1876,"frozenset({31047401.0}),frozenset({31047450.0})",0.8333333333333333,0.0013230138254944764,242.25961538461536
2053,"frozenset({36298206.0}),frozenset({36298353.0, 36298122.0, 36298381.0})",0.48000000000000004,0.0015876165905933718,241.872
948,"frozenset({32078970.0, 32078795.0}),frozenset({32476192.0, 32079082.0, 32079103.0})",0.32,0.001058411060395581,241.872
2040,"frozenset({36298353.0, 36298122.0, 36298381.0}),frozenset({36298206.0})",0.7999999999999999,0.0015876165905933718,241.87199999999999
933,"frozenset({32476192.0, 32079082.0, 32079103.0}),frozenset({32078970.0, 32078795.0})",0.7999999999999999,0.001058411060395581,241.87199999999999
1831,"frozenset({36200710.0}),frozenset({36200696.0})",0.5555555555555556,0.0013230138254944764,239.95238095238096
1830,"frozenset({36200696.0}),frozenset({36200710.0})",0.5714285714285714,0.0013230138254944764,239.95238095238093
1036,"frozenset({32078802.0, 32079103.0, 32078935.0}),frozenset({32476192.0, 32078795.0})",0.41025641025641024,0.001058411060395581,238.53254437869822
1037,"frozenset({32476192.0, 32078795.0}),frozenset({32078802.0, 32079103.0, 32078935.0})",0.6153846153846153,0.001058411060395581,238.5325443786982
