,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
3220,frozenset({32078935.0}),"frozenset({32078802.0, 32078795.0, 32079103.0, 32842551.0})",0.01283323410729642,0.001124561751670305,0.001058411060395581,0.08247422680412371,73.33899332929047,0.0010439792961682848,1.0886619944953706,0.999187495811834
3221,frozenset({32079103.0}),"frozenset({32078802.0, 32078795.0, 32078935.0, 32842551.0})",0.01316398756367004,0.001058411060395581,0.001058411060395581,0.08040201005025126,75.96482412060301,0.001044478150359283,1.0862807442567284,1.0
3222,"frozenset({32078802.0, 32079082.0, 32842551.0})",frozenset({32079103.0}),0.0011907124429450288,0.01316398756367004,0.0011907124429450288,1.0,75.96482412060301,0.0011750379191541932,inf,0.9880124511557056
3223,"frozenset({32078802.0, 32079103.0, 32842551.0})",frozenset({32079082.0}),0.0015214658993186478,0.012304028577098631,0.0011907124429450288,0.782608695652174,63.605890603085555,0.001171992283040731,4.543401468545347,0.9857780133386334
3224,"frozenset({32079082.0, 32079103.0, 32842551.0})",frozenset({32078802.0}),0.0042997949328570486,0.0039028907852087054,0.0011907124429450288,0.2769230769230769,70.95332464146023,0.001173930812923294,1.377581108488541,0.9901637287034576
3225,"frozenset({32078802.0, 32079082.0, 32079103.0})",frozenset({32842551.0}),0.0023814248858900575,0.009459548852285506,0.0011907124429450288,0.5,52.85664335664336,0.0011681852378989032,1.981080902295429,0.9834228499436376
3226,"frozenset({32078802.0, 32842551.0})","frozenset({32079082.0, 32079103.0})",0.0015876165905933718,0.008533439174439373,0.0011907124429450288,0.75,87.88953488372093,0.0011771646133368694,3.9658662433022425,0.9901941297290133
3227,"frozenset({32079082.0, 32842551.0})","frozenset({32078802.0, 32079103.0})",0.004762849771780115,0.002910630416087848,0.0011907124429450288,0.25,85.89204545454545,0.0011768495475320284,1.3294524927785496,0.9930874044533066
3228,"frozenset({32079103.0, 32842551.0})","frozenset({32078802.0, 32079082.0})",0.006284315671098763,0.002579876959714229,0.0011907124429450288,0.18947368421052632,73.44291497975708,0.00117449968173759,1.230583268686067,0.9926219322771048
3229,"frozenset({32078802.0, 32079082.0})","frozenset({32079103.0, 32842551.0})",0.002579876959714229,0.006284315671098763,0.0011907124429450288,0.4615384615384615,73.44291497975708,0.00117449968173759,1.8454719851822448,0.9889353141442279
